tiempo_maximo,intensidad_maxima,intensidad_minima,tiempo_valle,intensidad_valle,sparks_amplitud,TTP,sparks_tiempo_pico50,TTP50,fullWidth,(ΔF/F0)/ΔTmax,fullDuration,width,high,flag
6.0,6.5294117647058805,5.5294117647058805,9.0,5.5294117647058805,0.1808510638297872,2.0,5.047284744076426,1.0472847440764257,2.0,0.0904255319148936,5.0,12.0,17.0,1.0
11.0,29.399999999999995,22.96,13.0,23.48,0.2804878048780487,7.0,7.838453670986363,3.838453670986362,7.0,0.0400696864111498,9.0,16.0,25.0,1.0
7.0,6.0,5.5,6.0,5.5,0.0909090909090909,1.0,6.510872992805664,0.5108729928056643,-2.0,0.0909090909090909,0.0,9.0,8.0,2.0
29.0,17.666666666666668,5.814814814814813,30.0,16.925925925925927,2.038216560509555,27.0,18.425923349497022,16.425923349497026,5.0,0.0754895022410946,28.0,31.0,27.0,1.0
8.0,6.8,5.599999999999999,9.0,5.666666666666668,0.2142857142857144,1.0,7.524231477469344,0.5242314774693444,10.0,0.2142857142857144,2.0,19.0,15.0,2.0
10.0,6.064516129032259,5.774193548387097,11.0,5.677419354838709,0.0502793296089386,1.0,9.506131404857904,0.5061314048579053,5.0,0.0502793296089386,2.0,14.0,31.0,1.0
3.0,5.761904761904763,5.333333333333333,1.0,5.476190476190476,0.0803571428571429,1.0,2.509659055345664,0.5096590553456641,2.0,0.0803571428571429,-1.0,14.0,21.0,1.0
6.0,5.761904761904763,5.523809523809524,16.0,5.285714285714286,0.0431034482758622,5.0,4.185532459920348,3.1855324599203487,2.0,0.0086206896551724,15.0,17.0,21.0,1.0
1.0,4.9375,4.375,13.0,4.4375,0.1285714285714285,1.0,0.5151098692373255,0.5151098692373255,0.0,0.1285714285714285,13.0,15.0,16.0,1.0
12.0,29.5,22.60714285714285,23.0,22.71428571428571,0.3048973143759873,11.0,6.235296046557662,5.235296046557662,19.0,0.0277179376705443,22.0,25.0,28.0,1.0
8.0,4.6875,4.375,11.0,4.1875,0.0714285714285714,3.0,5.812984014708192,0.8129840147081921,7.0,0.0238095238095238,6.0,17.0,16.0,1.0
3.0,29.26315789473684,28.73684210526316,12.0,23.0,0.018315018315018,1.0,2.5022686336767266,0.5022686336767266,3.0,0.018315018315018,10.0,16.0,19.0,1.0
11.0,5.235294117647058,4.705882352941177,12.0,4.764705882352942,0.1124999999999999,1.0,10.513319910788091,0.513319910788093,2.0,0.1124999999999999,2.0,25.0,17.0,1.0
20.0,21.6875,17.6875,21.0,20.875,0.2261484098939929,4.0,18.3346422729886,2.3346422729885994,11.0,0.0565371024734982,5.0,22.0,16.0,1.0
20.0,4.666666666666667,4.222222222222221,0.0,4.5,0.1052631578947368,8.0,18.87445009992472,6.87445009992472,5.0,0.0131578947368421,-12.0,22.0,18.0,1.0
5.0,5.2,4.666666666666667,6.0,4.466666666666667,0.1142857142857142,1.0,4.513520103225108,0.5135201032251091,2.0,0.1142857142857142,2.0,17.0,15.0,1.0
3.0,5.153846153846153,4.461538461538462,4.0,4.153846153846153,0.1551724137931034,2.0,1.7721971789891786,0.7721971789891786,6.0,0.0775862068965517,3.0,12.0,13.0,1.0
17.0,5.1,4.45,20.0,4.45,0.1460674157303369,6.0,14.45253381286282,3.4525338128628213,3.0,0.0243445692883894,9.0,24.0,20.0,1.0
3.0,4.846153846153847,4.384615384615385,14.0,3.9230769230769234,0.1052631578947366,3.0,1.6366430598149455,1.6366430598149455,6.0,0.0350877192982455,14.0,18.0,13.0,1.0
18.0,29.66666666666667,21.33333333333333,21.0,26.66666666666667,0.3906250000000001,8.0,14.583028049512668,4.5830280495126665,4.0,0.048828125,11.0,24.0,18.0,1.0
12.0,26.33333333333333,20.2,14.0,22.0,0.3036303630363036,6.0,9.18282276081966,3.1828227608196595,8.0,0.0506050605060506,8.0,17.0,15.0,1.0
4.0,5.384615384615384,4.769230769230768,6.0,4.384615384615385,0.129032258064516,2.0,3.1040825933330725,1.1040825933330725,6.0,0.064516129032258,4.0,9.0,13.0,2.0
22.0,5.25925925925926,4.592592592592593,23.0,4.814814814814816,0.1451612903225807,1.0,21.516930231945068,0.5169302319450679,23.0,0.1451612903225807,2.0,27.0,27.0,1.0
7.0,5.466666666666666,4.4,9.0,4.866666666666666,0.2424242424242421,5.0,4.912629998479033,2.912629998479032,6.0,0.0484848484848484,7.0,12.0,15.0,2.0
2.0,6.066666666666666,5.066666666666666,3.0,4.6,0.1973684210526316,1.0,1.5224853975409467,0.5224853975409467,5.0,0.1973684210526316,2.0,12.0,15.0,2.0
10.0,5.5,4.375,11.0,5.0625,0.2571428571428571,7.0,7.378750003909966,4.378750003909967,12.0,0.036734693877551,8.0,12.0,16.0,2.0
4.0,5.625,4.375,7.0,4.125,0.2857142857142857,1.0,3.53133197937712,0.5313319793771201,4.0,0.2857142857142857,4.0,11.0,8.0,2.0
4.0,5.727272727272728,4.727272727272728,7.0,4.636363636363637,0.2115384615384615,3.0,2.883301976700598,1.883301976700598,3.0,0.0705128205128205,6.0,10.0,11.0,2.0
1.0,5.5,5.0,2.0,4.375,0.1,1.0,0.5119092658265911,0.5119092658265911,4.0,0.1,2.0,9.0,8.0,2.0
7.0,5.599999999999999,4.1,8.0,4.8,0.3658536585365852,5.0,5.2784537518862376,3.2784537518862367,3.0,0.073170731707317,6.0,9.0,10.0,1.0
2.0,7.0769230769230775,6.384615384615384,3.0,6.461538461538463,0.108433734939759,1.0,1.5128628175025327,0.5128628175025327,7.0,0.108433734939759,2.0,10.0,13.0,2.0
7.0,7.142857142857142,6.7142857142857135,0.0,6.571428571428572,0.0638297872340425,1.0,6.507733191956464,0.5077331919564639,5.0,0.0638297872340425,-6.0,9.0,7.0,2.0
36.0,6.755555555555556,6.48888888888889,40.0,6.466666666666666,0.0410958904109587,16.0,28.23914125466456,8.239141254664553,-14.0,0.0025684931506849,20.0,44.0,45.0,2.0
7.0,7.071428571428572,6.5,15.0,6.571428571428572,0.087912087912088,5.0,5.862516624557811,3.862516624557811,11.0,0.0175824175824176,13.0,18.0,14.0,2.0
26.0,7.157894736842105,6.473684210526316,27.0,6.7368421052631575,0.105691056910569,1.0,25.51255353764723,0.512553537647225,-10.0,0.105691056910569,2.0,43.0,19.0,2.0
6.0,7.0,6.384615384615384,7.0,6.538461538461537,0.0963855421686748,1.0,5.51149830646286,0.51149830646286,10.0,0.0963855421686748,2.0,11.0,13.0,2.0
19.0,6.958333333333332,6.416666666666668,7.0,6.541666666666668,0.0844155844155843,11.0,15.011804284258131,7.01180428425813,2.0,0.0076741440377803,-1.0,25.0,24.0,2.0
12.0,7.1764705882352935,6.764705882352941,17.0,6.568627450980392,0.0608695652173913,4.0,10.277748239174777,2.2777482391747768,26.0,0.0152173913043478,9.0,25.0,51.0,2.0
6.0,6.428571428571428,5.7142857142857135,8.0,5.642857142857142,0.1249999999999998,3.0,4.255075924817803,1.2550759248178045,8.0,0.0416666666666666,5.0,10.0,14.0,1.0
9.0,6.25,5.650000000000001,11.0,5.599999999999999,0.1061946902654864,1.0,8.512610389105099,0.512610389105097,17.0,0.1061946902654864,3.0,14.0,20.0,1.0
12.0,6.3125,5.6875,13.0,5.8125,0.1098901098901098,10.0,9.191932200841917,7.191932200841918,6.0,0.0109890109890109,11.0,17.0,16.0,1.0
5.0,6.238095238095237,5.904761904761906,7.0,5.7142857142857135,0.0564516129032257,3.0,3.402799516189713,1.4027995161897135,9.0,0.0188172043010752,5.0,12.0,21.0,1.0
5.0,6.150000000000001,5.650000000000001,14.0,5.5,0.0884955752212389,1.0,4.510596392950442,0.5105963929504407,8.0,0.0884955752212389,10.0,16.0,20.0,1.0
7.0,6.2631578947368425,5.578947368421051,8.0,5.7368421052631575,0.1226415094339624,5.0,4.302942956738028,2.302942956738029,5.0,0.0245283018867924,6.0,17.0,19.0,1.0
1.0,6.0,5.954545454545454,2.0,5.363636363636363,0.0076335877862596,1.0,0.5009505726327061,0.5009505726327061,0.0,0.0076335877862596,2.0,9.0,22.0,1.0
8.0,6.0555555555555545,5.666666666666668,9.0,5.9444444444444455,0.0686274509803919,7.0,5.5178450445949885,4.5178450445949885,12.0,0.0098039215686274,8.0,17.0,18.0,1.0
5.0,6.357142857142858,5.571428571428572,7.0,5.857142857142858,0.1410256410256408,1.0,4.516478997454259,0.516478997454259,9.0,0.1410256410256408,3.0,10.0,14.0,1.0
13.0,6.400000000000001,5.599999999999999,14.0,5.849999999999999,0.1428571428571433,2.0,12.278324787608506,1.2783247876085042,7.0,0.0714285714285716,3.0,16.0,20.0,1.0
10.0,6.25,5.666666666666668,11.0,5.5,0.1029411764705881,9.0,5.207318569879607,4.207318569879607,6.0,0.011437908496732,10.0,14.0,12.0,1.0
18.0,18.95,15.5,20.0,15.6,0.2225806451612902,16.0,17.14639097002328,15.14639097002328,11.0,0.0139112903225806,18.0,30.0,20.0,1.0
1.0,6.4444444444444455,5.5555555555555545,2.0,5.777777777777778,0.1600000000000004,1.0,0.518535497117113,0.518535497117113,2.0,0.1600000000000004,2.0,9.0,9.0,2.0
7.0,5.896551724137932,5.241379310344827,5.0,5.344827586206896,0.1250000000000001,4.0,5.248375167209558,2.2483751672095584,-10.0,0.03125,2.0,11.0,29.0,2.0
4.0,6.285714285714287,5.371428571428571,11.0,5.371428571428571,0.1702127659574469,1.0,3.519628003942365,0.5196280039423651,17.0,0.1702127659574469,8.0,15.0,35.0,1.0
11.0,5.921052631578947,5.105263157894737,3.0,5.473684210526316,0.1597938144329897,1.0,10.518513337832504,0.5185133378325038,24.0,0.1597938144329897,-7.0,16.0,38.0,2.0
5.0,6.352941176470589,5.647058823529411,6.0,5.647058823529411,0.1249999999999998,1.0,4.514714376977858,0.5147143769778593,14.0,0.1249999999999998,2.0,10.0,17.0,2.0
14.0,6.583333333333332,5.111111111111111,15.0,5.277777777777779,0.2880434782608696,10.0,12.755375251098744,8.755375251098746,3.0,0.0288043478260869,11.0,19.0,36.0,2.0
11.0,5.931972789115648,5.108843537414965,14.0,5.401360544217686,0.1611185086551265,5.0,7.8215165444832575,1.8215165444832568,12.0,0.0322237017310253,8.0,16.0,147.0,2.0
8.0,6.479166666666668,5.229166666666667,3.0,5.604166666666668,0.2390438247011952,1.0,7.526741366049197,0.5267413660491966,0.0,0.2390438247011952,-4.0,10.0,48.0,2.0
4.0,5.785714285714287,5.178571428571429,12.0,5.232142857142857,0.1172413793103447,4.0,1.3236804959109951,1.3236804959109951,7.0,0.0293103448275861,12.0,14.0,56.0,2.0
4.0,5.9375,5.40625,6.0,5.364583333333333,0.0982658959537572,3.0,2.165356301802935,1.1653563018029351,21.0,0.0327552986512524,5.0,17.0,96.0,2.0
2.0,7.0,5.571428571428572,3.0,5.857142857142858,0.2564102564102563,1.0,1.5284706044731524,0.5284706044731524,3.0,0.2564102564102563,2.0,7.0,7.0,2.0
2.0,6.8,5.7,3.0,5.400000000000001,0.1929824561403508,2.0,0.9992669421112416,0.9992669421112416,3.0,0.0964912280701754,3.0,8.0,10.0,2.0
5.0,6.461538461538463,5.538461538461537,9.0,5.038461538461538,0.166666666666667,1.0,4.5192497870475385,0.5192497870475385,14.0,0.166666666666667,5.0,19.0,26.0,1.0
1.0,6.666666666666668,5.833333333333332,2.0,5.75,0.1428571428571429,1.0,0.5166790380218171,0.5166790380218171,3.0,0.1428571428571429,2.0,10.0,12.0,1.0
8.0,5.94,5.16,12.0,5.24,0.1511627906976744,1.0,7.517582058832447,0.5175820588324473,29.0,0.1511627906976744,5.0,14.0,50.0,2.0
5.0,6.599999999999999,5.95,11.0,5.900000000000001,0.1092436974789913,1.0,4.512954003351439,0.5129540033514388,5.0,0.1092436974789913,7.0,14.0,20.0,1.0
16.0,6.682926829268293,5.878048780487805,5.0,6.024390243902439,0.1369294605809128,1.0,15.516030401016224,0.5160304010162271,31.0,0.1369294605809128,-10.0,18.0,41.0,1.0
2.0,6.461538461538463,6.0,7.0,5.538461538461537,0.0769230769230771,1.0,1.5092613775015102,0.5092613775015102,4.0,0.0769230769230771,6.0,10.0,13.0,1.0
3.0,6.375,5.875,7.0,5.9375,0.0851063829787234,1.0,2.5102069171242567,0.5102069171242571,3.0,0.0851063829787234,5.0,11.0,16.0,1.0
9.0,7.375,5.8125,15.0,5.75,0.2688172043010752,1.0,8.529690615569711,0.5296906155697112,6.0,0.2688172043010752,7.0,17.0,16.0,1.0
1.0,6.769230769230768,5.6923076923076925,3.0,5.6923076923076925,0.1891891891891891,1.0,0.5216319247231531,0.5216319247231531,7.0,0.1891891891891891,3.0,12.0,13.0,1.0
1.0,6.416666666666668,6.25,6.0,5.75,0.0266666666666667,1.0,0.5032895686097718,0.5032895686097718,-3.0,0.0266666666666667,6.0,11.0,12.0,1.0
12.0,6.625,5.8125,13.0,5.9375,0.1397849462365591,11.0,14.81020989452828,13.81020989452828,9.0,0.0127077223851417,12.0,15.0,16.0,1.0
3.0,6.545454545454546,5.909090909090909,4.0,5.8181818181818175,0.1076923076923077,1.0,2.512779287443832,0.5127792874438319,6.0,0.1076923076923077,2.0,8.0,11.0,2.0
11.0,6.5625,5.6875,4.0,6.25,0.1538461538461538,3.0,9.363763010026425,1.3637630100264246,6.0,0.0512820512820512,-4.0,14.0,16.0,1.0
12.0,6.400000000000001,5.95,13.0,5.95,0.0756302521008405,2.0,11.049244221909165,1.0492442219091629,-6.0,0.0378151260504202,3.0,17.0,20.0,1.0
4.0,6.583333333333332,5.916666666666668,7.0,5.666666666666668,0.112676056338028,3.0,3.1594712058859926,2.1594712058859926,2.0,0.0375586854460093,6.0,15.0,12.0,1.0
23.0,6.5,5.826086956521738,27.0,5.956521739130435,0.1156716417910447,2.0,21.901203621248207,0.9012036212482072,41.0,0.0578358208955223,6.0,30.0,46.0,1.0
4.0,6.777777777777778,6.111111111111112,5.0,6.5555555555555545,0.1090909090909091,4.0,2.7007272664642445,2.7007272664642445,2.0,0.0272727272727272,5.0,8.0,9.0,2.0
3.0,19.615384615384613,15.692307692307692,12.0,16.846153846153847,0.2500000000000001,2.0,1.9918948914258257,0.9918948914258257,11.0,0.125,11.0,14.0,13.0,1.0
9.0,6.117647058823528,5.5882352941176485,10.0,5.352941176470588,0.0947368421052629,1.0,8.511310390749507,0.5113103907495073,2.0,0.0947368421052629,2.0,16.0,17.0,1.0
6.0,6.066666666666666,5.666666666666668,7.0,5.7333333333333325,0.0705882352941175,1.0,5.508524379006908,0.5085243790069081,7.0,0.0705882352941175,2.0,15.0,15.0,1.0
7.0,6.3,5.599999999999999,1.0,5.900000000000001,0.1250000000000002,1.0,6.514714376977844,0.5147143769778442,-7.0,0.1250000000000002,-5.0,9.0,10.0,1.0
10.0,18.32,15.52,17.0,14.04,0.1804123711340205,8.0,8.058647222649835,6.058647222649835,13.0,0.0225515463917525,15.0,21.0,25.0,1.0
5.0,6.083333333333332,4.75,13.0,4.583333333333333,0.2807017543859648,2.0,4.302101732793966,1.3021017327939672,4.0,0.1403508771929824,10.0,16.0,12.0,1.0
6.0,6.2578125,5.890625,7.0,5.890625,0.0623342175066313,1.0,5.507557421099242,0.507557421099242,101.0,0.0623342175066313,2.0,15.0,128.0,2.0
23.0,94.26751592356688,5.503184713375796,25.0,38.73248407643312,16.12962962962963,18.0,27.33297605104105,22.33297605104105,7.0,0.8960905349794239,20.0,31.0,157.0,2.0
16.0,6.26605504587156,5.559633027522937,17.0,5.963302752293577,0.127062706270627,1.0,15.514942954056362,0.5149429540563624,60.0,0.127062706270627,2.0,21.0,109.0,2.0
10.0,6.8,5.066666666666666,11.0,5.866666666666666,0.3421052631578947,5.0,7.396475568124191,2.39647556812419,2.0,0.0684210526315789,6.0,14.0,15.0,2.0
4.0,56.518518518518505,48.44444444444444,7.0,48.7037037037037,0.1666666666666667,3.0,2.9873228697713383,1.9873228697713377,7.0,0.0555555555555555,6.0,8.0,27.0,2.0
14.0,7.783333333333334,6.2,16.0,6.833333333333332,0.2553763440860216,1.0,13.528368362356543,0.5283683623565487,37.0,0.2553763440860216,3.0,19.0,60.0,2.0
1.0,13.941176470588234,12.470588235294118,9.0,11.529411764705882,0.1179245283018869,1.0,0.5139270245842867,0.5139270245842867,-10.0,0.1179245283018869,9.0,14.0,17.0,2.0
1.0,16.05263157894737,14.36842105263158,8.0,12.68421052631579,0.1172161172161172,1.0,0.5138479111648064,0.5138479111648064,3.0,0.1172161172161172,8.0,10.0,19.0,2.0
19.0,5.458333333333332,5.041666666666667,4.0,5.041666666666667,0.0826446280991734,15.0,14.776427680066009,10.776427680066003,18.0,0.0055096418732782,0.0,25.0,24.0,2.0
7.0,5.545454545454546,4.909090909090909,8.0,5.181818181818182,0.1296296296296297,6.0,4.566850302888045,3.5668503028880445,2.0,0.0216049382716049,7.0,11.0,11.0,2.0
3.0,5.333333333333333,5.083333333333333,5.0,5.0,0.0491803278688524,1.0,2.506000576154891,0.5060005761548911,1.0,0.0491803278688524,3.0,8.0,12.0,2.0
6.0,5.727272727272728,5.090909090909091,0.0,5.090909090909091,0.125,6.0,3.932144465695818,3.932144465695818,-1.0,0.0208333333333333,0.0,14.0,11.0,2.0
19.0,13.0,10.909090909090908,21.0,11.545454545454543,0.1916666666666668,9.0,11.708002893034134,1.708002893034136,13.0,0.0212962962962963,11.0,24.0,22.0,2.0
7.0,13.5,11.428571428571429,5.0,12.357142857142856,0.18125,6.0,4.073050532611831,3.073050532611832,6.0,0.0302083333333333,4.0,9.0,14.0,2.0
5.0,13.863636363636363,12.045454545454543,9.0,10.772727272727272,0.1509433962264152,2.0,3.9573167116625423,0.9573167116625418,15.0,0.0754716981132076,6.0,13.0,22.0,2.0
1.0,12.8125,12.0625,7.0,11.3125,0.0621761658031088,1.0,0.5075388309721587,0.5075388309721587,2.0,0.0621761658031088,7.0,10.0,16.0,2.0
5.0,5.8,5.2,10.0,5.0,0.1153846153846153,5.0,4.3867075965569935,4.3867075965569935,3.0,0.023076923076923,10.0,13.0,10.0,2.0
4.0,5.7,5.2,7.0,5.1,0.0961538461538461,3.0,3.1130036846021265,2.1130036846021265,7.0,0.032051282051282,6.0,11.0,10.0,2.0
2.0,5.611111111111112,5.111111111111111,11.0,5.0555555555555545,0.0978260869565217,2.0,1.3566578544396988,1.3566578544396988,1.0,0.0489130434782608,11.0,14.0,18.0,2.0
4.0,14.545454545454543,11.636363636363637,10.0,11.454545454545457,0.2500000000000001,2.0,2.7599177361265705,0.7599177361265709,8.0,0.125,8.0,12.0,11.0,2.0
6.0,12.769230769230768,11.230769230769232,8.0,11.230769230769232,0.1369863013698628,5.0,3.6423853712592247,2.6423853712592247,2.0,0.0273972602739725,7.0,10.0,13.0,2.0
10.0,16.53846153846154,11.846153846153848,11.0,13.192307692307692,0.3961038961038962,5.0,7.457128212160923,2.4571282121609217,17.0,0.0792207792207792,6.0,18.0,26.0,2.0
16.0,5.25,4.916666666666667,2.0,5.083333333333333,0.0677966101694914,16.0,30.048786207929343,30.048786207929343,8.0,0.0042372881355932,2.0,19.0,12.0,2.0
1.0,5.666666666666668,5.4444444444444455,8.0,5.0,0.040816326530612,1.0,0.5050003333955891,0.5050003333955891,6.0,0.040816326530612,8.0,11.0,9.0,2.0
3.0,5.7142857142857135,5.142857142857143,0.0,5.142857142857143,0.111111111111111,3.0,2.2231939429995364,2.2231939429995364,2.0,0.037037037037037,0.0,8.0,7.0,2.0
2.0,14.354838709677418,12.870967741935482,9.0,11.290322580645164,0.1152882205513785,2.0,0.8047712524536155,0.8047712524536155,2.0,0.0576441102756892,9.0,19.0,31.0,2.0
18.0,5.578947368421051,5.0,3.0,5.421052631578949,0.1157894736842104,14.0,20.96946799067947,16.969467990679473,7.0,0.0082706766917293,-1.0,20.0,19.0,2.0
6.0,15.470588235294118,12.176470588235295,14.0,10.058823529411764,0.2705314009661834,2.0,5.051684404562342,1.0516844045623417,12.0,0.1352657004830917,10.0,20.0,17.0,2.0
6.0,5.727272727272728,5.0,7.0,4.909090909090909,0.1454545454545455,3.0,4.762075746926247,1.7620757469262456,1.0,0.0484848484848485,4.0,9.0,11.0,2.0
5.0,15.5,12.083333333333336,6.0,12.5,0.2827586206896551,1.0,4.531046527222902,0.5310465272229008,5.0,0.2827586206896551,2.0,11.0,12.0,2.0
18.0,5.416666666666668,4.875,9.0,5.083333333333333,0.1111111111111111,4.0,16.12876651680701,2.1287665168070085,-10.0,0.0277777777777777,-5.0,23.0,24.0,2.0
10.0,13.388888888888893,10.888888888888893,11.0,11.944444444444445,0.2295918367346938,7.0,7.233888539567378,4.233888539567378,8.0,0.0327988338192419,8.0,14.0,18.0,2.0
2.0,13.692307692307692,11.769230769230768,3.0,9.923076923076923,0.1633986928104575,2.0,1.2294839087574403,1.2294839087574403,8.0,0.0816993464052287,3.0,10.0,13.0,2.0
8.0,5.599999999999999,4.9,0.0,5.2,0.1428571428571425,5.0,6.13877648945237,3.13877648945237,4.0,0.0285714285714285,-3.0,10.0,10.0,2.0
5.0,5.526315789473684,5.105263157894737,12.0,5.0,0.0824742268041236,4.0,3.314863170450188,2.314863170450188,11.0,0.0206185567010309,11.0,16.0,19.0,2.0
22.0,5.46875,5.03125,8.0,5.21875,0.0869565217391304,19.0,3.286598882880768,0.2865988828807673,6.0,0.0045766590389016,5.0,25.0,32.0,2.0
15.0,5.230769230769232,5.0,8.0,5.128205128205129,0.0461538461538461,14.0,25.866757774136484,24.866757774136484,-6.0,0.0032967032967032,7.0,19.0,39.0,2.0
18.0,5.454545454545454,4.954545454545454,7.0,5.090909090909091,0.1009174311926605,9.0,12.724611290738633,3.7246112907386326,14.0,0.0112130479102956,-2.0,21.0,22.0,2.0
5.0,17.636363636363637,13.454545454545457,6.0,12.818181818181818,0.3108108108108108,3.0,3.469324931723776,1.4693249317237758,5.0,0.1036036036036036,4.0,10.0,11.0,2.0
17.0,12.9375,11.6875,20.0,11.6875,0.106951871657754,2.0,16.35872495695959,1.3587249569595912,27.0,0.053475935828877,5.0,23.0,32.0,2.0
7.0,14.409090909090908,11.954545454545457,11.0,12.636363636363637,0.2053231939163497,5.0,4.367606270790069,2.3676062707900685,6.0,0.0410646387832699,9.0,16.0,22.0,2.0
9.0,19.4,13.4,11.0,13.6,0.4477611940298506,2.0,8.017904237831031,1.017904237831031,8.0,0.2238805970149253,4.0,20.0,10.0,2.0
14.0,5.3125,4.9375,3.0,5.125,0.0759493670886076,14.0,21.87754324482185,21.87754324482185,0.0,0.0054249547920434,3.0,18.0,16.0,2.0
10.0,5.666666666666668,5.0,1.0,5.111111111111111,0.1333333333333334,3.0,9.288672176643956,2.288672176643958,6.0,0.0444444444444444,-6.0,18.0,18.0,2.0
6.0,5.642857142857142,5.0,7.0,5.214285714285714,0.1285714285714286,4.0,4.445337088274958,2.4453370882749583,4.0,0.0321428571428571,5.0,10.0,14.0,2.0
7.0,5.5555555555555545,5.0,6.0,5.111111111111111,0.1111111111111109,6.0,4.992605108843303,3.992605108843304,5.0,0.0185185185185184,5.0,11.0,9.0,2.0
14.0,5.48,5.12,16.0,5.08,0.0703125,7.0,10.911005912309973,3.9110059123099727,-1.0,0.0100446428571428,9.0,19.0,25.0,2.0
9.0,14.53125,12.4375,14.0,12.34375,0.1683417085427135,5.0,6.350785885175051,2.3507858851750507,3.0,0.0336683417085427,10.0,18.0,32.0,2.0
21.0,5.647058823529411,5.0,1.0,5.176470588235294,0.1294117647058824,12.0,22.055129635585885,13.055129635585892,0.0,0.0107843137254902,-8.0,33.0,17.0,2.0
1.0,5.400000000000001,5.1,0.0,5.1,0.058823529411765,1.0,0.5071438293305598,0.5071438293305598,7.0,0.058823529411765,0.0,7.0,10.0,2.0
3.0,5.777777777777778,5.111111111111111,0.0,5.111111111111111,0.1304347826086957,3.0,1.525524751279285,1.525524751279285,7.0,0.0434782608695652,0.0,12.0,9.0,2.0
4.0,5.2,5.0,5.0,4.8,0.04,4.0,1.049022749481313,1.049022749481313,0.0,0.01,5.0,7.0,5.0,2.0
6.0,7.900000000000001,4.7,7.0,5.8,0.6808510638297874,4.0,4.864479795916191,2.864479795916192,2.0,0.1702127659574468,5.0,10.0,10.0,2.0
9.0,7.2142857142857135,5.071428571428571,10.0,5.285714285714286,0.4225352112676057,1.0,8.543828939026406,0.5438289390264046,6.0,0.4225352112676057,2.0,14.0,14.0,1.0
7.0,7.272727272727272,5.454545454545454,8.0,6.727272727272728,0.3333333333333333,2.0,6.047782579398633,1.0477825793986328,7.0,0.1666666666666666,3.0,10.0,11.0,2.0
5.0,5.333333333333333,4.916666666666667,6.0,4.916666666666667,0.0847457627118642,2.0,4.353664138655603,1.3536641386556028,-3.0,0.0423728813559321,3.0,10.0,12.0,2.0
8.0,6.266666666666668,4.977777777777779,17.0,5.688888888888888,0.2589285714285714,3.0,6.451027804486259,1.4510278044862597,30.0,0.0863095238095238,12.0,20.0,45.0,1.0
1.0,6.454545454545454,5.636363636363638,10.0,4.818181818181818,0.1451612903225805,1.0,0.516930231945077,0.516930231945077,4.0,0.1451612903225805,10.0,13.0,11.0,2.0
14.0,6.117647058823528,5.8235294117647065,15.0,5.647058823529411,0.0505050505050504,1.0,13.50615825824651,0.5061582582465096,14.0,0.0505050505050504,2.0,24.0,34.0,1.0
10.0,20.07692307692308,15.769230769230768,11.0,17.846153846153847,0.2731707317073171,8.0,5.385810180136287,3.3858101801362874,7.0,0.0341463414634146,9.0,15.0,13.0,1.0
8.0,6.7,5.7,9.0,6.099999999999999,0.175438596491228,5.0,6.127370646932597,3.127370646932598,3.0,0.0350877192982456,6.0,11.0,10.0,1.0
6.0,6.045454545454546,5.8181818181818175,7.0,5.636363636363638,0.0390625000000002,1.0,5.50478956501988,0.5047895650198804,-1.0,0.0390625000000002,2.0,15.0,22.0,1.0
18.0,6.290322580645161,5.419354838709676,19.0,5.870967741935483,0.1607142857142857,13.0,12.84110700185128,7.841107001851281,22.0,0.0123626373626373,14.0,21.0,31.0,1.0
8.0,6.333333333333332,5.777777777777778,10.0,5.777777777777778,0.0961538461538461,1.0,7.511471915651582,0.5114719156515823,3.0,0.0961538461538461,3.0,12.0,9.0,1.0
13.0,5.897435897435898,5.628205128205129,7.0,5.628205128205129,0.0478359908883826,6.0,10.301064734812783,3.301064734812781,6.0,0.0079726651480637,0.0,21.0,78.0,1.0
7.0,5.875,5.125,2.0,5.5,0.1463414634146341,1.0,6.517058689984117,0.5170586899841174,1.0,0.1463414634146341,-4.0,10.0,8.0,2.0
5.0,16.857142857142858,14.333333333333336,16.0,13.666666666666664,0.1760797342192691,4.0,2.8959028369749413,1.8959028369749409,14.0,0.0440199335548172,15.0,18.0,21.0,1.0
8.0,6.3125,5.5,9.0,5.625,0.1477272727272727,7.0,7.952825459516952,6.952825459516952,5.0,0.0211038961038961,8.0,11.0,16.0,2.0
11.0,6.285714285714287,5.214285714285714,12.0,5.5,0.2054794520547944,9.0,5.701397903907592,3.701397903907592,2.0,0.0228310502283104,10.0,16.0,14.0,1.0
2.0,6.0,5.526315789473684,4.0,5.947368421052633,0.0857142857142857,1.0,1.5102768667888111,0.5102768667888111,4.0,0.0857142857142857,3.0,9.0,19.0,2.0
11.0,17.153846153846153,13.923076923076923,7.0,14.0,0.2320441988950274,7.0,8.932111272933671,4.932111272933671,2.0,0.0331491712707182,3.0,14.0,13.0,1.0
11.0,5.9444444444444455,5.277777777777779,10.0,5.5555555555555545,0.1263157894736844,10.0,5.634431437231081,4.634431437231081,4.0,0.0126315789473684,9.0,16.0,18.0,1.0
12.0,19.363636363636363,13.090909090909092,13.0,18.454545454545453,0.4791666666666666,8.0,8.8155646122076,4.815564612207599,7.0,0.0598958333333333,9.0,15.0,11.0,2.0
7.0,8.2,6.3,9.0,6.400000000000001,0.3015873015873015,5.0,4.169261117029221,2.16926111702922,3.0,0.0603174603174603,7.0,14.0,20.0,1.0
